key,ja
soldier_female_45_comrade_caption_03,"I was a fool to forget our strength is unity, not division."
soldier_female_45_comrade_caption_04,"Robot or not, you are a true comrade."
Ghronto_RebelSide_01_who_caption_00,Who dares enter this sacred hall?
soldier_female_46_ghronto_caption_00,Ghronto!
soldier_female_46_ghronto_caption_01,You will die for the injustice you have subjected us to!
soldier_female_46_ghronto_caption_02,Aaaah-
Ghronto_RebelSide_02_struckDown_caption_00,You who passes into our world:
Ghronto_RebelSide_02_struckDown_caption_01,I sense the Hypercube's power within you.
Ghronto_RebelSide_02_struckDown_caption_02,"Had you not followed the path of evil, you could have joined our church."
Ghronto_RebelSide_02_struckDown_caption_03,"As it is, you must be struck down."
Ghronto_RebelSide_03_ungrateful_caption_00,"Each of the villagers who turned against me, "
Ghronto_RebelSide_03_ungrateful_caption_01,I gave them their freedom from Planck.
Ghronto_RebelSide_03_ungrateful_caption_02,I gave them everything.
Ghronto_RebelSide_03_ungrateful_caption_03,"And in return they rebel against me,"
Ghronto_RebelSide_03_ungrateful_caption_04,And send a human assassin.
Ghronto_RebelSide_03_ungrateful_caption_05,They are ungrateful desecrators.
Ghronto_RebelSide_04_tradition_caption_00,"Fou fight not just against me,"
Ghronto_RebelSide_04_tradition_caption_01,but against the very fabric of our society.
Ghronto_RebelSide_04_tradition_caption_02,Traditions must be upheld.
Ghronto_RebelSide_05_degenerate_caption_00,The rebels degeneration will not take root in this holy place.
Ghronto_RebelSide_06_church_caption_00,"I will lay down my own life, and my own dignity, in defense of this church."
Ghronto_RebelSide_07_nothing_caption_00,You are nothing.
Ghronto_RebelSide_08_death_caption_00,You fool! You do not know what you have done.
Ghronto_RebelSide_08_death_caption_01,The blood-hot rage of the Void shall rain upon you and yours for a thousand years!
Ghronto_RebelSide_08_death_caption_02,"You may not escape, not even by leaving this universe."
Ghronto_RebelSide_08_death_caption_03,This is not the end.
sintho_rebelside_10_survived_caption_00,Little human! You survived! Incredible!
sintho_rebelside_10_survived_caption_01,"Comrades, this human has defeated Maharishi Ghronto and delivered victory to us! "
sintho_rebelside_10_survived_caption_02,"And now she falls from the sky, no worse for wear! Truly a fine warrior. "
sintho_rebelside_11_victory_caption_00,"With this victory of the proletariat, our city is at peace, and at last we are truly liberated."
sintho_rebelside_11_victory_caption_01,"As a token of my personal gratitude, I present you with my symbolic arms. "
sintho_rebelside_11_victory_caption_02,"Please, take them, and continue to fight for the global revolution. "
sintho_rebelside_12_boat_caption_00,A boat is available at the dock so that you may safely cross the Great Sea.
sintho_rebelside_12_boat_caption_01,"Thank you again, from all of us. "
villagers_church_00_human_caption_00,A human?
villagers_church_00_human_caption_01,"You know, if Planck sent you, the Maharishi will destroy you like he did the first requisition teams."
villagers_church_01_omen_caption_00,The hypercube’s light feels radiant today.
villagers_church_01_omen_caption_01,Perhaps it is a good omen.
villagers_church_02_stranger_caption_00,I have not seen a stranger here in many years.
villagers_church_02_stranger_caption_01,How did you find our city?
villagers_church_03_east_caption_00,"I’m telling you, we should move further east."
villagers_church_03_east_caption_01,It’s only a matter of time until our house gets hit too.
villagers_church_04_territory_caption_00,It just... feels like giving up territory to the rebels.
villagers_church_05_frontline_caption_00,It’s not our job to live on the front line.
villagers_church_05_frontline_caption_01,The church’s army is supposed to be protecting us.
villagers_church_06_sermon_caption_00,"Blessed by the light of the hypercube, the church bestows its blessings upon us. "
villagers_church_06_sermon_caption_01,"Bathed in the light of the hypercube, the church bestows its energy upon our city."
villagers_church_06_sermon_caption_02,"Touched by the void, the maharishi channels the power of the hypercube."
villagers_church_06_sermon_caption_03,"Harvester of the scarlet blaze, he leads us to peace and salvation."
villagers_church_06_sermon_caption_04,"Emancipated from the chains within our mind, we are forever grateful for our self-determination."
villagers_church_07_grateful_caption_00,We are forever grateful.
villagers_church_09_house_caption_00,This was my house...
villagers_church_10_ores_caption_00,Do you like assorted ores?
villagers_church_10_ores_caption_01,Would you like to purchase assorted ores?
villagers_church_10_ores_caption_02,Best ores in the city.
villagers_church_11_war_caption_00,For so many years we lived in peace and harmony.
villagers_church_11_war_caption_01,Damn the rebels for plunging us into this age of war and death.
villagers_church_12_mortar_caption_00,"I know it is dangerous to be near the mortar lines,"
villagers_church_12_mortar_caption_01,but I feel so much safer with the holy guards around.
villagers_church_13_power_caption_00,Do you see the power of the hypercube?
villagers_church_13_power_caption_01,"The maharishi says it is infelicitous to use it for war,"
villagers_church_13_power_caption_02,but it is uncannily potent when used in machines of death.
villagers_church_14_moving_caption_00,Do you need something?
villagers_church_14_moving_caption_01,No?
villagers_church_14_moving_caption_02,Then keep moving.
villagers_church_15_religiousvalues_caption_00,This city was founded on strong religious values.
villagers_church_15_religiousvalues_caption_01,The rebels are disrespecting our heritage with this marxist revolt.
villagers_church_16_years_caption_00,"What do you mean, heritage?"
villagers_church_16_years_caption_01,We’ve only been here 24 years.
villagers_church_17_goodolddays_caption_00,I’m saying things were better back then.
villagers_church_17_goodolddays_caption_01,No communists degenerating our culture.
villagers_church_18_myth_caption_00,I think you’re idolizing a mythologized version of the past.
villagers_church_19_commie_caption_00,I think you’re sounding like a commie. Shut up.
villagers_church_20_new_caption_00,Are you new in town?
villagers_reunion_confront_ghronto_caption_00,とうとう追い詰めたぞ。
villagers_reunion_confront_ghronto_caption_01,数ヶ月前にマッドランナーの女王を殺したな。
villagers_reunion_confront_ghronto_caption_02,鍾乳石でその頭を貫いた。
villagers_reunion_confront_ghronto_caption_03,この小さく哀れなサプリン兵たちはサプリンロードを喪った。
villagers_reunion_confront_ghronto_caption_04,頭をクルミのように割ったお前は、大切なフルーツを持ち去った。
villagers_reunion_confront_ghronto_caption_05,我々オートニカンは、お前が争いに干渉しマハリシ・グロントを暗殺したせいで、共産主義者どもに支配されることになってしまった。
villagers_reunion_confront_ghronto_caption_06,このグネグネした生物はどこから来たとも知れないが、ここへ来てお前に怒りを露わにしているように見える。
villagers_reunion_confront_ghronto_caption_07,恐らく、同じようにリーダーの命を奪われたのだろう。
villagers_reunion_confront_ghronto_caption_08,もう逃げ場はないぞ。
villagers_reunion_confront_ghronto_caption_09,お前の罪に向き合う時が訪れたのだ。
villagers_reunion_confront_sintho_caption_00,とうとう追い詰めたぞ。
villagers_reunion_confront_sintho_caption_01,数ヶ月前にマッドランナーの女王を殺したな。
villagers_reunion_confront_sintho_caption_02,鍾乳石でその頭を貫いた。
villagers_reunion_confront_sintho_caption_03,この小さく哀れなサプリン兵たちはサプリンロードを喪った。
villagers_reunion_confront_sintho_caption_04,頭をクルミのように割ったお前は、大切なフルーツを持ち去った。
villagers_reunion_confront_sintho_caption_05,我々オートニカンは、お前が争いに干渉しシントー将軍を暗殺したせいで、
villagers_reunion_confront_sintho_caption_06,教会の圧政に永遠に苦しむことになってしまった。
villagers_reunion_confront_sintho_caption_07,このグネグネした生物はどこから来たとも知れないが、ここへ来てお前に怒りを露わにしているように見える。
villagers_reunion_confront_sintho_caption_08,恐らく、同じようにリーダーの命を奪われたのだろう。
villagers_reunion_confront_sintho_caption_09,もう逃げ場はないぞ。
villagers_reunion_confront_sintho_caption_10,お前の罪に向き合う時が訪れたのだ。
villagers_reunion_die_caption_00,ああぁ！
Saplord_00_intro_caption_00,サプリン兵を退けた程度で、ハートフルーツにふさわしいと思っているなら大間違いだ！
Saplord_01_saplord_caption_00,果実の守護者、このサプリンロードを倒してみせよ！
Saplord_02_tree_caption_00,この木を登った者に待つのは悲惨な死だ 。貴様にも同じ末路を辿らせてやろう！
Saplord_03_cannons_caption_00,さっきのは効いたぞ。だが、貴様より強大な相手さえも取り込んできたのだ！
Saplord_04_life_caption_00,ハートツリーよ、我々に命を賜りたまえ！ 我は貴様に死を賜ってやろう！
Saplord_05_amber_caption_00,樹液に閉じ込められた貴様のむくろは、永遠に笑いものになる！
Saplord_06_bones_caption_00,貴様の骨を折って年輪を数えるのが楽しみだ！
Saplord_07_grasshopper_caption_00,バッタのように跳び回るなら、バッタらしく潰してやる！
Saplord_08_replenish_caption_00,なんということだ、身体を補充しなければ。
Saplord_08_replenish_caption_01,タイムアウトだ、離れろ！
Saplord_10_replenished_caption_00,ハ、馬鹿め！ 身体を取り戻したぞ。すぐに地獄へ送ってやる！
Saplord_11_eye_caption_00,あぁ、我が眼が！ タイムアウトのルールを知らないとでもいうのか。
Saplord_11_eye_caption_01,いいだろう、汚い手段に出るなら容赦はしない。
Saplord_12_saplings_caption_00,サプリン兵よ、侵入者を生きて帰すな！
Saplord_13_complaining_caption_00,そうか、奴を殺し損ねたか。だが、今は我がついておる！
Saplord_13_complaining_caption_01,文句を言うんじゃあない！
Saplord_14_depth_caption_00,これでは奥行きが分からんではないか！
Saplord_15_killing_caption_00,貴様は若きサプリン兵を躊躇いなく殺すのだな。なんと無慈悲なことだ！
Saplord_16_drained_caption_00,うぐ、またか！ 身体が吸い込まれていく。
Saplord_17_upright_caption_00,ハ、見たか！ 貴様を打ち倒すために立ち上がったぞ！
Saplord_18_Ow_caption_00,あぁ！
seer_00_intro_caption_00,私の瞳は、そこに広がる現実を見通す祝福を受けていました。
seer_00_intro_caption_01,けれどそれは長きに渡り、視界の隅にちらつくものに過ぎませんでした。
seer_00_intro_caption_02,しかし瞳を増やしたその時から、鮮明なビジョンが映るようになったのです。
